,standard_names,month,year,Confirmed,stringency_index,lat,lng,Population (2020),Infection_rate
1949,United States,7,2020,1923898.0,68.26387096774198,37.09024,-95.712891,331341050,0.5806%
1950,United States,8,2020,1463760.0,67.13000000000005,37.09024,-95.712891,331341050,0.4418%
1951,United States,9,2020,1202896.0,64.19766666666666,37.09024,-95.712891,331341050,0.3630%
1952,United States,10,2020,1917201.0,64.05161290322583,37.09024,-95.712891,331341050,0.5786%
1953,United States,11,2020,4462302.0,69.62866666666667,37.09024,-95.712891,331341050,1.3467%
1954,United States,12,2020,3859800.0,72.04461538461537,37.09024,-95.712891,331341050,1.1649%
1955,Uruguay,1,2020,0.0,0.0,-32.522779,-55.765834999999996,3475842,0.0000%
1956,Uruguay,2,2020,0.0,0.0,-32.522779,-55.765834999999996,3475842,0.0000%
1957,Uruguay,3,2020,338.0,33.87096774193548,-32.522779,-55.765834999999996,3475842,0.0097%
1958,Uruguay,4,2020,806.0,65.98566666666665,-32.522779,-55.765834999999996,3475842,0.0232%
1959,Uruguay,5,2020,180.0,61.109999999999964,-32.522779,-55.765834999999996,3475842,0.0052%
1960,Uruguay,6,2020,113.0,57.65533333333335,-32.522779,-55.765834999999996,3475842,0.0033%
1961,Uruguay,7,2020,328.0,29.39258064516127,-32.522779,-55.765834999999996,3475842,0.0094%
1962,Uruguay,8,2020,331.0,29.420967741935478,-32.522779,-55.765834999999996,3475842,0.0095%
1963,Uruguay,9,2020,451.0,37.96499999999999,-32.522779,-55.765834999999996,3475842,0.0130%
1964,Uruguay,10,2020,1078.0,43.51999999999999,-32.522779,-55.765834999999996,3475842,0.0310%
1965,Uruguay,11,2020,2733.0,43.51999999999999,-32.522779,-55.765834999999996,3475842,0.0786%
1966,Uruguay,12,2020,6093.0,49.53714285714285,-32.522779,-55.765834999999996,3475842,0.1753%
1967,Uzbekistan,1,2020,0.0,3.9422580645161287,41.377491,64.585262,33551824,0.0000%
1968,Uzbekistan,2,2020,0.0,11.110000000000007,41.377491,64.585262,33551824,0.0000%
1969,Uzbekistan,3,2020,172.0,46.657419354838716,41.377491,64.585262,33551824,0.0005%
1970,Uzbekistan,4,2020,1867.0,91.296,41.377491,64.585262,33551824,0.0056%
1971,Uzbekistan,5,2020,1584.0,89.30774193548392,41.377491,64.585262,33551824,0.0047%
1972,Uzbekistan,6,2020,4880.0,72.066,41.377491,64.585262,33551824,0.0145%
1973,Uzbekistan,7,2020,15506.0,69.8041935483871,41.377491,64.585262,33551824,0.0462%
1974,Uzbekistan,8,2020,17884.0,61.469354838709634,41.377491,64.585262,33551824,0.0533%
1975,Uzbekistan,9,2020,14824.0,44.38333333333332,41.377491,64.585262,33551824,0.0442%
1976,Uzbekistan,10,2020,10215.0,41.96419354838707,41.377491,64.585262,33551824,0.0304%
1977,Uzbekistan,11,2020,6162.0,39.80999999999997,41.377491,64.585262,33551824,0.0184%
1978,Uzbekistan,12,2020,2581.0,39.81,41.377491,64.585262,33551824,0.0077%
1979,Vanuatu,1,2020,0.0,0.0,-15.376706,166.959158,308337,0.0000%
1980,Vanuatu,2,2020,0.0,0.0,-15.376706,166.959158,308337,0.0000%
1981,Vanuatu,3,2020,0.0,16.128387096774194,-15.376706,166.959158,308337,0.0000%
1982,Vanuatu,4,2020,0.0,77.408,-15.376706,166.959158,308337,0.0000%
1983,Vanuatu,5,2020,0.0,72.76258064516131,-15.376706,166.959158,308337,0.0000%
1984,Vanuatu,6,2020,0.0,66.67000000000003,-15.376706,166.959158,308337,0.0000%
1985,Vanuatu,7,2020,0.0,66.67000000000003,-15.376706,166.959158,308337,0.0000%
1986,Vanuatu,8,2020,0.0,60.934516129032275,-15.376706,166.959158,308337,0.0000%
1987,Vanuatu,9,2020,0.0,22.220000000000013,-15.376706,166.959158,308337,0.0000%
1988,Vanuatu,10,2020,0.0,22.220000000000013,-15.376706,166.959158,308337,0.0000%
1989,Vanuatu,11,2020,1.0,27.501999999999978,-15.376706,166.959158,308337,0.0003%
1990,Vanuatu,12,2020,0.0,30.56,-15.376706,166.959158,308337,0.0000%
1991,Venezuela,1,2020,0.0,0.0,6.42375,-66.58973,28421581,0.0000%
1992,Venezuela,2,2020,0.0,0.7662068965517241,6.42375,-66.58973,28421581,0.0000%
1993,Venezuela,3,2020,135.0,52.1509677419355,6.42375,-66.58973,28421581,0.0005%
1994,Venezuela,4,2020,198.0,82.41,6.42375,-66.58973,28421581,0.0007%
1995,Venezuela,5,2020,1177.0,84.11387096774196,6.42375,-66.58973,28421581,0.0041%
1996,Venezuela,6,2020,4322.0,81.111,6.42375,-66.58973,28421581,0.0152%
1997,Venezuela,7,2020,12742.0,86.74,6.42375,-66.58973,28421581,0.0448%
1998,Venezuela,8,2020,28154.0,85.03580645161283,6.42375,-66.58973,28421581,0.0991%
1999,Venezuela,9,2020,28394.0,82.965,6.42375,-66.58973,28421581,0.0999%
2000,Venezuela,10,2020,16891.0,86.28903225806455,6.42375,-66.58973,28421581,0.0594%
2001,Venezuela,11,2020,10381.0,86.11000000000004,6.42375,-66.58973,28421581,0.0365%
2002,Venezuela,12,2020,7001.0,86.2523076923077,6.42375,-66.58973,28421581,0.0246%
2003,Vietnam,1,2020,2.0,2.778387096774193,14.058323999999999,108.277199,97490013,0.0000%
2004,Vietnam,2,2020,14.0,40.866896551724146,14.058323999999999,108.277199,97490013,0.0000%
2005,Vietnam,3,2020,196.0,53.49290322580646,14.058323999999999,108.277199,97490013,0.0002%
2006,Vietnam,4,2020,58.0,88.81400000000002,14.058323999999999,108.277199,97490013,0.0001%
2007,Vietnam,5,2020,58.0,71.4735483870968,14.058323999999999,108.277199,97490013,0.0001%
2008,Vietnam,6,2020,27.0,63.33099999999998,14.058323999999999,108.277199,97490013,0.0000%
2009,Vietnam,7,2020,203.0,58.54580645161288,14.058323999999999,108.277199,97490013,0.0002%
2010,Vietnam,8,2020,486.0,77.25354838709674,14.058323999999999,108.277199,97490013,0.0005%
2011,Vietnam,9,2020,50.0,72.17833333333333,14.058323999999999,108.277199,97490013,0.0001%
2012,Vietnam,10,2020,86.0,55.559999999999974,14.058323999999999,108.277199,97490013,0.0001%
2013,Vietnam,11,2020,167.0,45.61999999999999,14.058323999999999,108.277199,97490013,0.0002%
2014,Vietnam,12,2020,63.0,51.51714285714285,14.058323999999999,108.277199,97490013,0.0001%
2015,Yemen,1,2020,0.0,0.0,15.552726999999999,48.516388,29935468,0.0000%
2016,Yemen,2,2020,0.0,0.0,15.552726999999999,48.516388,29935468,0.0000%
2017,Yemen,3,2020,0.0,18.458709677419353,15.552726999999999,48.516388,29935468,0.0000%
2018,Yemen,4,2020,6.0,40.58633333333333,15.552726999999999,48.516388,29935468,0.0000%
2019,Yemen,5,2020,317.0,56.95741935483871,15.552726999999999,48.516388,29935468,0.0011%
2020,Yemen,6,2020,835.0,58.329999999999984,15.552726999999999,48.516388,29935468,0.0028%
2021,Yemen,7,2020,570.0,41.87354838709679,15.552726999999999,48.516388,29935468,0.0019%
2022,Yemen,8,2020,2062.0,31.48000000000001,15.552726999999999,48.516388,29935468,0.0069%
2023,Yemen,9,2020,76.0,29.322666666666645,15.552726999999999,48.516388,29935468,0.0003%
2024,Yemen,10,2020,29.0,32.257096774193556,15.552726999999999,48.516388,29935468,0.0001%
2025,Yemen,11,2020,128.0,16.670000000000012,15.552726999999999,48.516388,29935468,0.0004%
2027,Zambia,1,2020,0.0,0.0,-13.133897,27.849332,18468257,0.0000%
2028,Zambia,2,2020,0.0,5.173448275862071,-13.133897,27.849332,18468257,0.0000%
2029,Zambia,3,2020,35.0,24.01677419354839,-13.133897,27.849332,18468257,0.0002%
2030,Zambia,4,2020,71.0,57.68633333333332,-13.133897,27.849332,18468257,0.0004%
2031,Zambia,5,2020,951.0,49.50774193548386,-13.133897,27.849332,18468257,0.0051%
2032,Zambia,6,2020,537.0,42.03399999999999,-13.133897,27.849332,18468257,0.0029%
2033,Zambia,7,2020,4369.0,50.93000000000001,-13.133897,27.849332,18468257,0.0237%
2034,Zambia,8,2020,6134.0,50.20999999999997,-13.133897,27.849332,18468257,0.0332%
2035,Zambia,9,2020,2662.0,48.98266666666669,-13.133897,27.849332,18468257,0.0144%
2036,Zambia,10,2020,1673.0,45.81838709677417,-13.133897,27.849332,18468257,0.0091%
2037,Zambia,11,2020,1215.0,45.36999999999998,-13.133897,27.849332,18468257,0.0066%
2038,Zambia,12,2020,928.0,45.37,-13.133897,27.849332,18468257,0.0050%
2039,Zimbabwe,1,2020,0.0,1.2541935483870967,-19.015438,29.154857,14899771,0.0000%
2040,Zimbabwe,2,2020,0.0,8.330000000000005,-19.015438,29.154857,14899771,0.0000%
2041,Zimbabwe,3,2020,8.0,28.284193548387094,-19.015438,29.154857,14899771,0.0001%
2042,Zimbabwe,4,2020,32.0,87.96000000000002,-19.015438,29.154857,14899771,0.0002%
2043,Zimbabwe,5,2020,178.0,87.96000000000002,-19.015438,29.154857,14899771,0.0012%
2044,Zimbabwe,6,2020,413.0,72.71533333333328,-19.015438,29.154857,14899771,0.0028%
2045,Zimbabwe,7,2020,2578.0,76.58354838709677,-19.015438,29.154857,14899771,0.0173%
2046,Zimbabwe,8,2020,3328.0,80.55999999999995,-19.015438,29.154857,14899771,0.0223%
2047,Zimbabwe,9,2020,1341.0,78.45766666666661,-19.015438,29.154857,14899771,0.0090%
2048,Zimbabwe,10,2020,529.0,71.3,-19.015438,29.154857,14899771,0.0036%
2049,Zimbabwe,11,2020,1583.0,69.25766666666668,-19.015438,29.154857,14899771,0.0106%
2050,Zimbabwe,12,2020,2097.0,69.44000000000003,-19.015438,29.154857,14899771,0.0141%
