,standard_names,month,year,Confirmed,Deaths,Recovered,Active,stringency_index,lat,lng
1206,Monaco,4,2020,43.0,3.0,62.0,642.0,87.96000000000002,43.73841760000001,7.424615799999999
1207,Monaco,5,2020,4.0,0.0,26.0,69.0,71.5954838709677,43.73841760000001,7.424615799999999
1208,Monaco,6,2020,4.0,0.0,5.0,9.0,65.74,43.73841760000001,7.424615799999999
1209,Monaco,7,2020,17.0,0.0,10.0,52.0,65.74,43.73841760000001,7.424615799999999
1210,Monaco,8,2020,34.0,0.0,11.0,42.0,65.74,43.73841760000001,7.424615799999999
1211,Mongolia,1,2020,0.0,0.0,0.0,0.0,17.232580645161296,46.862496,103.84665600000001
1212,Mongolia,2,2020,0.0,0.0,0.0,0.0,54.24344827586209,46.862496,103.84665600000001
1213,Mongolia,3,2020,12.0,0.0,2.0,22.0,57.85516129032257,46.862496,103.84665600000001
1214,Mongolia,4,2020,26.0,0.0,8.0,86.0,66.20233333333333,46.862496,103.84665600000001
1215,Mongolia,5,2020,141.0,0.0,34.0,1083.0,73.62806451612903,46.862496,103.84665600000001
1216,Mongolia,6,2020,41.0,0.0,132.0,1301.0,71.29999999999998,46.862496,103.84665600000001
1217,Mongolia,7,2020,71.0,0.0,54.0,942.0,60.90677419354843,46.862496,103.84665600000001
1218,Mongolia,8,2020,13.0,0.0,65.0,282.0,60.19000000000004,46.862496,103.84665600000001
1219,Mongolia,9,2020,9.0,0.0,12.0,74.0,51.82166666666665,46.862496,103.84665600000001
1220,Mongolia,10,2020,33.0,0.0,6.0,70.0,40.20290322580647,46.862496,103.84665600000001
1221,Mongolia,11,2020,455.0,0.0,45.0,505.0,66.8566666666667,46.862496,103.84665600000001
1222,Mongolia,12,2020,152.0,0.0,151.0,1482.0,83.10500000000002,46.862496,103.84665600000001
1223,Morocco,1,2020,0.0,0.0,0.0,0.0,0.0,31.791702,-7.092619999999998
1224,Morocco,2,2020,0.0,0.0,0.0,0.0,0.0,31.791702,-7.092619999999998
1225,Morocco,3,2020,617.0,36.0,24.0,557.0,48.20967741935484,31.791702,-7.092619999999998
1226,Morocco,4,2020,3806.0,134.0,960.0,9332.0,93.52,31.791702,-7.092619999999998
1227,Morocco,5,2020,3384.0,35.0,4475.0,65666.0,93.52,31.791702,-7.092619999999998
1228,Morocco,6,2020,4726.0,23.0,3461.0,9399.0,79.3193333333333,31.791702,-7.092619999999998
1229,Morocco,7,2020,11789.0,125.0,8738.0,53449.0,64.80999999999996,31.791702,-7.092619999999998
1230,Morocco,8,2020,38268.0,788.0,29937.0,104308.0,69.65258064516124,31.791702,-7.092619999999998
1231,Morocco,9,2020,61063.0,1053.0,55120.0,147640.0,66.69800000000004,31.791702,-7.092619999999998
1232,Morocco,10,2020,95431.0,1501.0,78560.0,197790.0,62.12967741935487,31.791702,-7.092619999999998
1233,Morocco,11,2020,137252.0,2151.0,124016.0,516417.0,64.39700000000003,31.791702,-7.092619999999998
1234,Morocco,12,2020,56057.0,1008.0,67434.0,573604.0,66.2,31.791702,-7.092619999999998
1235,Mozambique,1,2020,0.0,0.0,0.0,0.0,0.0,-18.665695,35.529562
1236,Mozambique,2,2020,0.0,0.0,0.0,0.0,5.457586206896553,-18.665695,35.529562
1237,Mozambique,3,2020,8.0,0.0,0.0,8.0,20.78612903225807,-18.665695,35.529562
1238,Mozambique,4,2020,68.0,0.0,12.0,98.0,56.48000000000001,-18.665695,35.529562
1239,Mozambique,5,2020,178.0,2.0,79.0,925.0,57.01806451612904,-18.665695,35.529562
1240,Mozambique,6,2020,635.0,4.0,141.0,2678.0,70.68266666666662,-18.665695,35.529562
1241,Mozambique,7,2020,975.0,5.0,409.0,4989.0,74.91193548387095,-18.665695,35.529562
1242,Mozambique,8,2020,2052.0,12.0,1529.0,10499.0,65.70967741935479,-18.665695,35.529562
1243,Mozambique,9,2020,4812.0,38.0,3062.0,22538.0,62.03999999999998,-18.665695,35.529562
1244,Mozambique,10,2020,4141.0,31.0,5205.0,44131.0,61.70967741935484,-18.665695,35.529562
1245,Mozambique,11,2020,2832.0,39.0,3292.0,31337.0,56.06300000000002,-18.665695,35.529562
1246,Mozambique,12,2020,1637.0,15.0,1636.0,14630.0,56.48000000000001,-18.665695,35.529562
1247,Myanmar,1,2020,0.0,0.0,0.0,0.0,0.0,21.916221,95.955974
1248,Myanmar,2,2020,0.0,0.0,0.0,0.0,2.7800000000000007,21.916221,95.955974
1249,Myanmar,3,2020,15.0,1.0,0.0,14.0,29.899032258064512,21.916221,95.955974
1250,Myanmar,4,2020,136.0,5.0,27.0,404.0,80.5543333333333,21.916221,95.955974
1251,Myanmar,5,2020,73.0,0.0,111.0,1753.0,82.23096774193543,21.916221,95.955974
1252,Myanmar,6,2020,75.0,0.0,84.0,1551.0,80.55999999999995,21.916221,95.955974
1253,Myanmar,7,2020,54.0,0.0,74.0,905.0,79.24354838709672,21.916221,95.955974
1254,Myanmar,8,2020,529.0,0.0,58.0,972.0,76.46161290322577,21.916221,95.955974
1255,Myanmar,9,2020,12491.0,304.0,3401.0,13712.0,79.92066666666669,21.916221,95.955974
1256,Myanmar,10,2020,39333.0,927.0,47893.0,179172.0,80.48193548387094,21.916221,95.955974
1257,Myanmar,11,2020,38007.0,704.0,37382.0,181989.0,79.63000000000007,21.916221,95.955974
1258,Myanmar,12,2020,23485.0,457.0,22760.0,154893.0,75.92999999999998,21.916221,95.955974
1259,Namibia,1,2020,0.0,0.0,0.0,0.0,0.0,-22.957639999999998,18.49041
1260,Namibia,2,2020,0.0,0.0,0.0,0.0,0.0,-22.957639999999998,18.49041
1261,Namibia,3,2020,11.0,0.0,2.0,9.0,29.123225806451607,-22.957639999999998,18.49041
1262,Namibia,4,2020,5.0,0.0,6.0,55.0,69.69400000000003,-22.957639999999998,18.49041
1263,Namibia,5,2020,8.0,0.0,6.0,35.0,67.62548387096777,-22.957639999999998,18.49041
1264,Namibia,6,2020,181.0,0.0,10.0,196.0,60.52266666666669,-22.957639999999998,18.49041
1265,Namibia,7,2020,1924.0,10.0,142.0,1772.0,55.27096774193549,-22.957639999999998,18.49041
1266,Namibia,8,2020,5421.0,65.0,3161.0,15064.0,58.8848387096774,-22.957639999999998,18.49041
1267,Namibia,9,2020,3715.0,46.0,5687.0,37853.0,62.872000000000035,-22.957639999999998,18.49041
1268,Namibia,10,2020,1670.0,12.0,2022.0,25634.0,43.008709677419375,-22.957639999999998,18.49041
1269,Namibia,11,2020,1445.0,18.0,2499.0,14885.0,37.960000000000015,-22.957639999999998,18.49041
1270,Namibia,12,2020,3661.0,18.0,2091.0,5657.0,39.81,-22.957639999999998,18.49041
1271,Nepal,1,2020,1.0,0.0,0.0,1.0,4.212580645161291,28.394857000000002,84.12400799999998
1272,Nepal,2,2020,0.0,0.0,1.0,0.0,16.38241379310346,28.394857000000002,84.12400799999998
1273,Nepal,3,2020,4.0,0.0,0.0,4.0,48.71483870967742,28.394857000000002,84.12400799999998
1274,Nepal,4,2020,52.0,0.0,15.0,195.0,96.30000000000004,28.394857000000002,84.12400799999998
1275,Nepal,5,2020,1765.0,8.0,204.0,1597.0,93.30806451612905,28.394857000000002,84.12400799999998
1276,Nepal,6,2020,11992.0,21.0,2974.0,8997.0,92.59,28.394857000000002,84.12400799999998
1277,Nepal,7,2020,6207.0,27.0,11205.0,140462.0,87.33290322580639,28.394857000000002,84.12400799999998
1278,Nepal,8,2020,19689.0,172.0,7011.0,18836.0,84.25967741935483,28.394857000000002,84.12400799999998
1279,Nepal,9,2020,38357.0,270.0,35018.0,209643.0,76.29399999999994,28.394857000000002,84.12400799999998
1280,Nepal,10,2020,92926.0,439.0,74794.0,363919.0,67.2345161290323,28.394857000000002,84.12400799999998
1281,Nepal,11,2020,62709.0,571.0,83299.0,706214.0,63.02666666666669,28.394857000000002,84.12400799999998
1282,Nepal,12,2020,19022.0,257.0,26871.0,188888.0,60.19000000000002,28.394857000000002,84.12400799999998
1283,Netherlands,1,2020,0.0,0.0,0.0,0.0,0.0,52.132633,5.2912659999999985
1284,Netherlands,2,2020,6.0,0.0,0.0,6.0,0.0,52.132633,5.2912659999999985
1285,Netherlands,3,2020,12661.0,1040.0,3.0,11618.0,44.26483870967741,52.132633,5.2912659999999985
1286,Netherlands,4,2020,26845.0,3771.0,134.0,22952.0,79.63000000000007,52.132633,5.2912659999999985
1287,Netherlands,5,2020,7133.0,1164.0,53.0,5916.0,72.10387096774194,52.132633,5.2912659999999985
1288,Netherlands,6,2020,3838.0,157.0,8.0,3673.0,60.98666666666667,52.132633,5.2912659999999985
1289,Netherlands,7,2020,4107.0,30838.0,306.0,48947.0,39.80999999999997,52.132633,5.2912659999999985
1290,Netherlands,8,2020,138457.0,12389.0,810.0,125015.0,44.831935483870964,52.132633,5.2912659999999985
1291,Netherlands,9,2020,52756.0,205.0,3009.0,49542.0,50.83666666666667,52.132633,5.2912659999999985
1292,Netherlands,10,2020,231652.0,1002.0,1863.0,228787.0,62.03999999999998,52.132633,5.2912659999999985
1293,Netherlands,11,2020,174290.0,1994.0,1065.0,171231.0,62.59200000000001,52.132633,5.2912659999999985
1294,New Zealand,1,2020,0.0,0.0,0.0,0.0,3.583870967741935,-40.900557,174.88597099999998
1295,New Zealand,2,2020,1.0,0.0,0.0,1.0,19.152758620689657,-40.900557,174.88597099999998
1296,New Zealand,3,2020,646.0,1.0,74.0,571.0,46.0258064516129,-40.900557,174.88597099999998
1297,New Zealand,4,2020,2302.0,18.0,1178.0,12704.0,95.12666666666668,-40.900557,174.88597099999998
1298,New Zealand,5,2020,1512.0,3.0,229.0,2001.0,57.792258064516105,-40.900557,174.88597099999998
1299,New Zealand,6,2020,24.0,0.0,3.0,22.0,28.027666666666654,-40.900557,174.88597099999998
1300,New Zealand,7,2020,34.0,0.0,34.0,146.0,22.220000000000013,-40.900557,174.88597099999998
1301,New Zealand,8,2020,190.0,0.0,80.0,455.0,51.461935483870974,-40.900557,174.88597099999998
1302,New Zealand,9,2020,96.0,3.0,172.0,1639.0,33.97866666666669,-40.900557,174.88597099999998
1303,New Zealand,10,2020,111.0,0.0,87.0,660.0,24.101290322580663,-40.900557,174.88597099999998
1304,New Zealand,11,2020,100.0,0.0,105.0,399.0,22.220000000000013,-40.900557,174.88597099999998
1305,New Zealand,12,2020,51.0,0.0,72.0,410.0,22.22,-40.900557,174.88597099999998
1306,Nicaragua,1,2020,0.0,0.0,0.0,0.0,0.0,12.865416,-85.207229
1307,Nicaragua,2,2020,0.0,0.0,0.0,0.0,1.8196551724137933,12.865416,-85.207229
1308,Nicaragua,3,2020,5.0,1.0,0.0,6.0,11.437419354838712,12.865416,-85.207229
1309,Nicaragua,4,2020,9.0,2.0,7.0,13.0,20.182666666666673,12.865416,-85.207229
1310,Nicaragua,5,2020,745.0,32.0,363.0,354.0,19.59419354838709,12.865416,-85.207229
1311,Nicaragua,6,2020,1760.0,48.0,868.0,1546.0,18.519999999999992,12.865416,-85.207229
1312,Nicaragua,7,2020,1153.0,33.0,1254.0,1064.0,20.54903225806452,12.865416,-85.207229
1313,Nicaragua,8,2020,822.0,21.0,421.0,1444.0,19.892580645161285,12.865416,-85.207229
1314,Nicaragua,9,2020,676.0,14.0,0.0,662.0,12.22200000000001,12.865416,-85.207229
1315,Nicaragua,10,2020,344.0,5.0,1312.0,2021.0,8.330000000000005,12.865416,-85.207229
1316,Nicaragua,11,2020,270.0,4.0,0.0,266.0,8.330000000000005,12.865416,-85.207229
1317,Nicaragua,12,2020,154.0,3.0,0.0,151.0,8.33,12.865416,-85.207229
1318,Niger,1,2020,0.0,0.0,0.0,0.0,0.0,17.607789,8.081666
1319,Niger,2,2020,0.0,0.0,0.0,0.0,0.0,17.607789,8.081666
1320,Niger,3,2020,27.0,3.0,0.0,24.0,26.25516129032258,17.607789,8.081666
1321,Niger,4,2020,692.0,29.0,452.0,3895.0,61.10999999999997,17.607789,8.081666
1322,Niger,5,2020,239.0,32.0,387.0,3121.0,44.083548387096755,17.607789,8.081666
1323,Niger,6,2020,117.0,3.0,104.0,722.0,25.929999999999986,17.607789,8.081666
1324,Niger,7,2020,1195.0,2.0,85.0,419.0,25.929999999999986,17.607789,8.081666
1325,Niger,8,2020,42.0,0.0,60.0,242.0,19.47322580645161,17.607789,8.081666
1326,Niger,9,2020,21.0,0.0,26.0,107.0,15.273333333333335,17.607789,8.081666
1327,Niger,10,2020,23.0,0.0,23.0,91.0,16.142333333333333,17.607789,8.081666
1328,Niger,11,2020,328.0,3.0,73.0,476.0,23.76133333333335,17.607789,8.081666
1329,Niger,12,2020,1012.0,13.0,167.0,832.0,24.07,17.607789,8.081666
1330,Nigeria,1,2020,0.0,0.0,0.0,0.0,1.9725806451612904,9.081999,8.675277000000001
1331,Nigeria,2,2020,1.0,0.0,0.0,1.0,11.110000000000007,9.081999,8.675277000000001
1332,Nigeria,3,2020,134.0,2.0,8.0,124.0,28.88193548387097,9.081999,8.675277000000001
1333,Nigeria,4,2020,1797.0,56.0,311.0,2071.0,83.6113333333333,9.081999,8.675277000000001
1334,Nigeria,5,2020,8230.0,229.0,2688.0,5313.0,84.3945161290323,9.081999,8.675277000000001
1335,Nigeria,6,2020,15532.0,303.0,6739.0,8490.0,82.175,9.081999,8.675277000000001
1336,Nigeria,7,2020,17457.0,289.0,9819.0,45378.0,71.80483870967744,9.081999,8.675277000000001
1337,Nigeria,8,2020,10857.0,134.0,22073.0,164957.0,67.65064516129033,9.081999,8.675277000000001
1338,Nigeria,9,2020,4840.0,99.0,8720.0,155523.0,60.92800000000004,9.081999,8.675277000000001
1339,Nigeria,10,2020,4005.0,32.0,8317.0,74549.0,52.242903225806465,9.081999,8.675277000000001
1340,Nigeria,11,2020,4704.0,1184.0,4607.0,39803.0,50.93,9.081999,8.675277000000001
1341,Nigeria,12,2020,9456.0,39.0,4202.0,17279.0,50.92999999999999,9.081999,8.675277000000001
1342,Norway,1,2020,0.0,0.0,0.0,0.0,0.3583870967741935,60.47202399999999,8.468945999999999
1343,Norway,2,2020,15.0,0.0,0.0,15.0,11.110000000000007,60.47202399999999,8.468945999999999
1344,Norway,3,2020,4626.0,39.0,13.0,4574.0,46.684193548387114,60.47202399999999,8.468945999999999
1345,Norway,4,2020,3097.0,171.0,19.0,8872.0,76.17333333333336,60.47202399999999,8.468945999999999
1346,Norway,5,2020,702.0,26.0,7695.0,1023.0,61.85516129032254,60.47202399999999,8.468945999999999
1347,Norway,6,2020,439.0,14.0,411.0,527.0,42.531000000000006,60.47202399999999,8.468945999999999
1348,Norway,7,2020,361.0,5.0,614.0,590.0,40.74,60.47202399999999,8.468945999999999
1349,Norway,8,2020,1542.0,9.0,596.0,3471.0,39.75354838709679,60.47202399999999,8.468945999999999
1350,Norway,9,2020,3245.0,10.0,1842.0,6551.0,36.11,60.47202399999999,8.468945999999999
1351,Norway,10,2020,6304.0,8.0,673.0,8942.0,34.56032258064514,60.47202399999999,8.468945999999999
1352,Norway,11,2020,15819.0,50.0,6135.0,25911.0,51.54533333333332,60.47202399999999,8.468945999999999
1353,Norway,12,2020,7057.0,72.0,0.0,6985.0,52.77999999999998,60.47202399999999,8.468945999999999
1354,Oman,1,2020,0.0,0.0,0.0,0.0,3.226451612903225,21.4735329,55.975413
1355,Oman,2,2020,6.0,0.0,1.0,5.0,18.865517241379308,21.4735329,55.975413
1356,Oman,3,2020,186.0,1.0,33.0,206.0,48.654193548387106,21.4735329,55.975413
1357,Oman,4,2020,2156.0,10.0,461.0,3760.0,90.21566666666668,21.4735329,55.975413
1358,Oman,5,2020,9089.0,38.0,2187.0,10807.0,87.30354838709681,21.4735329,55.975413
1359,Oman,6,2020,28633.0,127.0,20743.0,82485.0,87.22000000000001,21.4735329,55.975413
1360,Oman,7,2020,39089.0,245.0,37996.0,205523.0,89.6625806451613,21.4735329,55.975413
1361,Oman,8,2020,6563.0,264.0,19389.0,93751.0,89.18451612903225,21.4735329,55.975413
1362,Oman,9,2020,12863.0,250.0,7718.0,17275.0,86.10999999999999,21.4735329,55.975413
1363,Oman,10,2020,15849.0,273.0,14532.0,65693.0,69.95129032258068,21.4735329,55.975413
1364,Oman,11,2020,9265.0,215.0,12156.0,126771.0,37.03999999999999,21.4735329,55.975413
1365,Oman,12,2020,3320.0,60.0,3793.0,61914.0,37.04,21.4735329,55.975413
1366,Pakistan,1,2020,0.0,0.0,0.0,0.0,0.2687096774193549,30.375321000000003,69.34511599999999
1367,Pakistan,2,2020,4.0,0.0,0.0,4.0,10.438965517241376,30.375321000000003,69.34511599999999
1368,Pakistan,3,2020,2114.0,27.0,107.0,1999.0,55.73516129032257,30.375321000000003,69.34511599999999
1369,Pakistan,4,2020,15996.0,390.0,4621.0,26606.0,93.67266666666664,30.375321000000003,69.34511599999999
1370,Pakistan,5,2020,54346.0,1126.0,21368.0,57490.0,86.2296774193548,30.375321000000003,69.34511599999999
1371,Pakistan,6,2020,141010.0,2852.0,74719.0,577170.0,63.61166666666667,30.375321000000003,69.34511599999999
1372,Pakistan,7,2020,64835.0,1556.0,146375.0,1674052.0,66.4609677419355,30.375321000000003,69.34511599999999
1373,Pakistan,8,2020,17544.0,343.0,33505.0,314289.0,53.2003225806452,30.375321000000003,69.34511599999999
1374,Pakistan,9,2020,16957.0,190.0,16815.0,66680.0,44.352333333333355,30.375321000000003,69.34511599999999
1375,Pakistan,10,2020,21164.0,339.0,17058.0,57727.0,59.96096774193549,30.375321000000003,69.34511599999999
1376,Pakistan,11,2020,66512.0,1268.0,28731.0,36513.0,54.16866666666666,30.375321000000003,69.34511599999999
1377,Pakistan,12,2020,54191.0,1159.0,61215.0,278899.0,64.35000000000001,30.375321000000003,69.34511599999999
1378,Palestine,1,2020,0.0,0.0,0.0,0.0,0.0,31.952162,35.233154
1379,Palestine,2,2020,0.0,0.0,0.0,0.0,1.533793103448276,31.952162,35.233154
1380,Palestine,3,2020,119.0,1.0,18.0,144.0,71.80387096774191,31.952162,35.233154
1381,Palestine,4,2020,225.0,1.0,166.0,1408.0,96.30000000000004,31.952162,35.233154
1382,Palestine,5,2020,104.0,1.0,296.0,2144.0,93.25354838709677,31.952162,35.233154
1383,Palestine,6,2020,1980.0,5.0,79.0,2200.0,80.55999999999995,31.952162,35.233154
1384,Palestine,7,2020,9409.0,74.0,4626.0,38812.0,83.0616129032258,31.952162,35.233154
1385,Palestine,8,2020,10892.0,70.0,9979.0,62977.0,83.32999999999997,31.952162,35.233154
1386,Palestine,9,2020,17170.0,159.0,16687.0,139865.0,83.98133333333331,31.952162,35.233154
1387,Palestine,10,2020,13621.0,172.0,14566.0,84625.0,71.6564516129032,31.952162,35.233154
1388,Palestine,11,2020,32127.0,249.0,18678.0,35326.0,52.345333333333336,31.952162,35.233154
1389,Palestine,12,2020,33965.0,365.0,29569.0,125153.0,62.5,31.952162,35.233154
1390,Panama,1,2020,0.0,0.0,0.0,0.0,2.8664516129032247,8.537981,-80.782127
1391,Panama,2,2020,0.0,0.0,0.0,0.0,8.330000000000005,8.537981,-80.782127
1392,Panama,3,2020,1181.0,30.0,9.0,1481.0,42.054193548387104,8.537981,-80.782127
1393,Panama,4,2020,5351.0,158.0,567.0,4626.0,91.204,8.537981,-80.782127
1394,Panama,5,2020,6931.0,148.0,8938.0,21442.0,91.24612903225805,8.537981,-80.782127
1395,Panama,6,2020,20087.0,295.0,6231.0,27967.0,84.68799999999995,8.537981,-80.782127
1396,Panama,7,2020,31706.0,790.0,23421.0,174668.0,82.91387096774194,8.537981,-80.782127
1397,Panama,8,2020,27726.0,581.0,27007.0,315070.0,81.77999999999999,8.537981,-80.782127
1398,Panama,9,2020,19613.0,370.0,22888.0,402948.0,84.63066666666666,8.537981,-80.782127
1399,Panama,10,2020,21003.0,328.0,21491.0,340193.0,69.35580645161288,8.537981,-80.782127
1400,Panama,11,2020,32208.0,379.0,33910.0,345683.0,58.329999999999984,8.537981,-80.782127
1401,Panama,12,2020,40504.0,425.0,25708.0,14371.0,70.10571428571428,8.537981,-80.782127
1402,Papua New Guinea,1,2020,0.0,0.0,0.0,0.0,1.8816129032258064,-6.3149929999999985,143.95555
1403,Papua New Guinea,2,2020,0.0,0.0,0.0,0.0,13.889999999999993,-6.3149929999999985,143.95555
1404,Papua New Guinea,3,2020,1.0,0.0,0.0,1.0,30.763870967741926,-6.3149929999999985,143.95555
1405,Papua New Guinea,4,2020,7.0,0.0,0.0,7.0,78.2253333333333,-6.3149929999999985,143.95555
1406,Papua New Guinea,5,2020,0.0,0.0,8.0,0.0,59.60354838709678,-6.3149929999999985,143.95555
1407,Papua New Guinea,6,2020,3.0,0.0,0.0,3.0,54.16666666666664,-6.3149929999999985,143.95555
1408,Papua New Guinea,7,2020,61.0,3.0,3.0,181.0,49.06999999999999,-6.3149929999999985,143.95555
1409,Papua New Guinea,8,2020,674.0,3.0,221.0,820.0,54.928064516129034,-6.3149929999999985,143.95555
1410,Papua New Guinea,9,2020,75.0,2.0,284.0,77.0,46.85,-6.3149929999999985,143.95555
1411,Papua New Guinea,10,2020,55.0,0.0,59.0,111.0,45.011935483870964,-6.3149929999999985,143.95555
1412,Papua New Guinea,11,2020,67.0,0.0,22.0,62.0,39.073000000000015,-6.3149929999999985,143.95555
1413,Paraguay,1,2020,0.0,0.0,0.0,0.0,1.6141935483870968,-23.442503,-58.44383199999999
1414,Paraguay,2,2020,0.0,0.0,0.0,0.0,5.560000000000001,-23.442503,-58.44383199999999
1415,Paraguay,3,2020,65.0,3.0,1.0,61.0,54.78032258064516,-23.442503,-58.44383199999999
1416,Paraguay,4,2020,201.0,7.0,112.0,1697.0,94.19466666666669,-23.442503,-58.44383199999999
1417,Paraguay,5,2020,720.0,1.0,364.0,6372.0,91.5135483870968,-23.442503,-58.44383199999999
1418,Paraguay,6,2020,1235.0,6.0,612.0,7463.0,82.40499999999997,-23.442503,-58.44383199999999
1419,Paraguay,7,2020,3117.0,32.0,2459.0,11018.0,77.71838709677421,-23.442503,-58.44383199999999
1420,Paraguay,8,2020,12324.0,277.0,5873.0,13943.0,79.3277419354839,-23.442503,-58.44383199999999
1421,Paraguay,9,2020,23096.0,531.0,15028.0,81530.0,81.48,-23.442503,-58.44383199999999
1422,Paraguay,10,2020,22427.0,547.0,18451.0,142482.0,67.85774193548386,-23.442503,-58.44383199999999
1423,Paraguay,11,2020,19239.0,352.0,15553.0,154999.0,64.19600000000004,-23.442503,-58.44383199999999
1424,Paraguay,12,2020,15872.0,294.0,11648.0,54140.0,63.88999999999999,-23.442503,-58.44383199999999
1425,Peru,1,2020,0.0,0.0,0.0,0.0,0.0,-9.189967,-75.015152
1426,Peru,2,2020,0.0,0.0,0.0,0.0,0.0,-9.189967,-75.015152
1427,Peru,3,2020,1065.0,30.0,394.0,1747.0,58.51032258064518,-9.189967,-75.015152
1428,Peru,4,2020,35911.0,1021.0,10011.0,34880.0,94.44000000000004,-9.189967,-75.015152
1429,Peru,5,2020,127500.0,3455.0,56803.0,189125.0,93.15903225806449,-9.189967,-75.015152
1430,Peru,6,2020,120737.0,5171.0,401933.0,1477020.0,89.80999999999996,-9.189967,-75.015152
1431,Peru,7,2020,122279.0,9344.0,109380.0,1392516.0,78.25580645161294,-9.189967,-75.015152
1432,Peru,8,2020,239674.0,9767.0,171542.0,1395211.0,83.87354838709679,-9.189967,-75.015152
1433,Peru,9,2020,164602.0,3608.0,221468.0,2339696.0,85.19000000000005,-9.189967,-75.015152
1434,Peru,10,2020,88412.0,2015.0,145391.0,1366622.0,80.61645161290328,-9.189967,-75.015152
1435,Peru,11,2020,62350.0,1512.0,70745.0,573544.0,71.04599999999995,-9.189967,-75.015152
1436,Peru,12,2020,26927.0,935.0,35158.0,235493.0,67.59000000000002,-9.189967,-75.015152
1437,Philippines,1,2020,1.0,0.0,0.0,1.0,3.1358064516129036,12.879721,121.77401699999999
1438,Philippines,2,2020,2.0,1.0,1.0,2.0,23.849655172413797,12.879721,121.77401699999999
1439,Philippines,3,2020,2081.0,106.0,48.0,1946.0,64.84451612903226,12.879721,121.77401699999999
1440,Philippines,4,2020,6404.0,480.0,994.0,4930.0,100.0,12.879721,121.77401699999999
1441,Philippines,5,2020,9598.0,389.0,2866.0,14383.0,94.5077419354839,12.879721,121.77401699999999
1442,Philippines,6,2020,19428.0,309.0,6324.0,12795.0,80.73999999999997,12.879721,121.77401699999999
1443,Philippines,7,2020,55840.0,757.0,54945.0,134158.0,80.01903225806446,12.879721,121.77401699999999
1444,Philippines,8,2020,127465.0,1535.0,92384.0,260628.0,75.11903225806452,12.879721,121.77401699999999
1445,Philippines,9,2020,90875.0,1946.0,510998.0,260281.0,68.36333333333337,12.879721,121.77401699999999
1446,Philippines,10,2020,69035.0,1717.0,77558.0,203156.0,69.21870967741934,12.879721,121.77401699999999
1447,Philippines,11,2020,50901.0,1171.0,67612.0,160944.0,69.62866666666667,12.879721,121.77401699999999
1448,Philippines,12,2020,24932.0,483.0,22008.0,62570.0,66.89499999999998,12.879721,121.77401699999999
1449,Poland,1,2020,0.0,0.0,0.0,0.0,1.6141935483870968,51.919438,19.145135999999997
1450,Poland,2,2020,0.0,0.0,0.0,0.0,6.134137931034484,51.919438,19.145135999999997
1451,Poland,3,2020,2311.0,33.0,20.0,2271.0,41.45870967741936,51.919438,19.145135999999997
1452,Poland,4,2020,10566.0,611.0,3229.0,6726.0,82.83666666666662,51.919438,19.145135999999997
1453,Poland,5,2020,10909.0,420.0,8035.0,92430.0,81.53838709677419,51.919438,19.145135999999997
1454,Poland,6,2020,10607.0,399.0,10010.0,197066.0,52.59300000000002,51.919438,19.145135999999997
1455,Poland,7,2020,11295.0,253.0,12706.0,186704.0,42.67967741935481,51.919438,19.145135999999997
1456,Poland,8,2020,21684.0,323.0,12651.0,46058.0,39.80999999999997,51.919438,19.145135999999997
1457,Poland,9,2020,24142.0,474.0,23057.0,192076.0,30.493999999999996,51.919438,19.145135999999997
1458,Poland,10,2020,271217.0,3118.0,70585.0,197514.0,41.20548387096774,51.919438,19.145135999999997
1459,Poland,11,2020,628080.0,11519.0,437234.0,3591258.0,71.29999999999998,51.919438,19.145135999999997
1460,Poland,12,2020,192053.0,7621.0,338062.0,5163605.0,71.29999999999998,51.919438,19.145135999999997
1461,Portugal,1,2020,0.0,0.0,0.0,0.0,2.1503225806451614,39.39987199999999,-8.224454
1462,Portugal,2,2020,0.0,0.0,0.0,0.0,11.110000000000007,39.39987199999999,-8.224454
1463,Portugal,3,2020,7443.0,160.0,43.0,7684.0,47.432258064516134,39.39987199999999,-8.224454
1464,Portugal,4,2020,17602.0,829.0,1476.0,15297.0,83.33500000000002,39.39987199999999,-8.224454
1465,Portugal,5,2020,32806.0,421.0,17890.0,185552.0,74.58322580645162,39.39987199999999,-8.224454
1466,Portugal,6,2020,9641.0,166.0,8096.0,126487.0,70.60500000000002,39.39987199999999,-8.224454
1467,Portugal,7,2020,8931.0,159.0,8978.0,214585.0,70.92548387096772,39.39987199999999,-8.224454
1468,Portugal,8,2020,6940.0,87.0,5478.0,127691.0,63.4241935483871,39.39987199999999,-8.224454
1469,Portugal,9,2020,17530.0,149.0,6569.0,10812.0,57.74699999999998,39.39987199999999,-8.224454
1470,Portugal,10,2020,65737.0,536.0,31750.0,73147.0,60.047419354838745,39.39987199999999,-8.224454
1471,Portugal,11,2020,156782.0,1998.0,132662.0,659561.0,68.31766666666668,39.39987199999999,-8.224454
1472,Portugal,12,2020,68891.0,1472.0,77748.0,728593.0,78.16333333333331,39.39987199999999,-8.224454
1473,Qatar,1,2020,0.0,0.0,0.0,0.0,1.0754838709677421,25.354826,51.183884
1474,Qatar,2,2020,1.0,0.0,0.0,1.0,13.506551724137926,25.354826,51.183884
1475,Qatar,3,2020,780.0,2.0,62.0,1176.0,48.20967741935482,25.354826,51.183884
